과목명,강의 내용,상세 URL,이미지 URL
"HAL, CubeMX, TrueSTUDIO를 이용한 STM32F4 무료 강좌","고성능 마이크로컨트롤러인 STM32F 시리즈를 처음 접하는 분들이 쉽게 시작할 수 있도록 무료 컴파일러 TrueSTUDIO 및 코드자동생성 프로그램 CubeMX 설치부터 칩 기능의 개념설명, 소스코드작성(HAL 드라이버 함수 설명), 하드웨어 구현까지 모든 과정을 다룹니다.",https://www.inflearn.comhttps://www.inflearn.com/course/stm32f4?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/ST-2.png?w=420
Electron과 NodeJS 그리고 Socket.io를 이용한 채팅 어플리케이션 개발,"강의의 내용을 바탕으로 기본적인 채팅어플리케이션 작성과 
Electron 과 NodeJS의 기본적인 구조에 대해 알아간다.",https://www.inflearn.comhttps://www.inflearn.com/course/electron-2?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/electron-2.jpg?w=420
내 맥북을 자동화하기: 단순반복 작업이여 안녕,10분 이상 지속되는 컴퓨터 단순 반복 작업은 '꼭' 자동화 매크로를 고려해보세요,https://www.inflearn.comhttps://www.inflearn.com/course/keyboard-maestro?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/maestro3.jpg?w=420
야곰의 iOS 프로그래밍,"iOS 애플리케이션을 제작함에 있어 필요한 지식과 테크닉을 전달하고, 방대한 분량의 iOS 관련 지식을 스스로 익힐 수 있는 방향을 제시합니다. 더불어 강좌 수료 후 더 나아갈 길을 제시합니다.",https://www.inflearn.comhttps://www.inflearn.com/course/ios-프로그래밍?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/yagom.png?w=420
WEB2 - Domain Name System,이 수업은 도메인 이름을 자신의 서버 컴퓨터에 부여하는 방법을 알려드리는 수업입니다.,https://www.inflearn.comhttps://www.inflearn.com/course/web2-domain?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/web2_domain.jpg?w=420
C 프로그래밍 - 입문부터 게임 개발까지,"C 는 조금 어렵지만, 아주 기본이 되는 언어입니다. 
C 를 마스터 하고 나면, 다른 언어는 굉장히 쉽게 배울 수 있습니다. 
그리고, 나도코딩이 깜짝! 놀랄만큼 쉽게 알려드리겠습니다.
C 프로그래밍, 지금 바로 시작하세요 !",https://www.inflearn.comhttps://www.inflearn.com/course/c-프로그래밍-게임?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/public/courses/111762/cover/cfe98c5d-55c4-447e-ae28-ae7a2370cdef/thumbnail_코자 C_1200x781_완.jpg?w=420
WEB2 - CSS,이 수업은 https://opentutorials.org(생활코딩 사이트)를 만들어가면서 CSS에 대한 지식과 경험을 동시에 채워드리기 위한 목적으로 만들어진 수업입니다.,https://www.inflearn.comhttps://www.inflearn.com/course/생활코딩의-web2시리즈?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/web2.png?w=420
Java로 배우는 자료구조,Java 언어의 문법 + 기본적인 프로그래밍 스킬 + 자료구조를 동시에 학습해보세요.,https://www.inflearn.comhttps://www.inflearn.com/course/java-자료구조?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/JAVA-DATA.jpg?w=420
파이어베이스를 활용한 메신져 만들기 - Android,"이번 강의는 백엔드 서버 구현 없이 카카톡과 유사한 메신져를 만드는 방법을 공유합니다.
해당 강좌는 파이어베이스를 활용한 강좌이기때문에, 안드로이드에 대한 선수지식이 있어야 수강이 가능합니다.
대부분의 강의 내용이 로직으로 구성이 되어 있으며, 파이어베이스로 구현한 강의 입니다.
이번 강의를 잘 이해 하신다면 다른 메시지 프로토콜을 이용해서도 메신져를 구현 하실 수 있습니다.",https://www.inflearn.comhttps://www.inflearn.com/course/firebase-messenger-android?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/firebase_mg.png?w=420
생활코딩 - Linux,본 수업에서는 리눅스의 사용법을 다룹니다. 특히 초심자들이 어려워하는 부분이 명령어를 이용해서 컴퓨터를 제어하는 법입니다. 여기서는 초심자가 명령어를 사용하는데 필요한 가장 보편적인 규칙을 최소한으로 다룹니다.,https://www.inflearn.comhttps://www.inflearn.com/course/생활코딩-리눅스-강좌?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/linux-1.jpg?w=420
AngularJS 기본 개념과 To-Do 앱 만들기 실습 - 앵귤러 강좌,"프론트엔드 자바스크립트 기술인 AngularJS의 기본 사용법을 배웁니다. 본 강좌에서는 HTML 및 CSS, Javascript에 대한 기본 내용은 다루지 않습니다.",https://www.inflearn.comhttps://www.inflearn.com/course/angular-앵귤러-강좌?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/angular002.png?w=420
React & Express 를 이용한 웹 어플리케이션 개발하기,"Velopert 님이 알려주는 ReactJS 강좌 입니다. 최근 각광받는 Javascript 라이브러리인 React 를 소개하고, 사용법을 알려주는 강좌 입니다.",https://www.inflearn.comhttps://www.inflearn.com/course/react-강좌-velopert?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/react.png?w=420
AWS (아마존 웹서비스) 가입부터 활용까지,세계적인 클라우드 서비스 AWS 의 기본부터 활용까지 배울 수 있는 수업입니다. AWS 를 이용해 자신만의 서비스를 전세계에 보여주세요.,https://www.inflearn.comhttps://www.inflearn.com/course/aws-아마존-웹서비스-가입부터-활용까지?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/aws001.jpg?w=420
게임 만들면서 배우는 재미있는 스크래치 프로그래밍,스크래치(Scratch)로 게임을 만들어보며 프로그래밍에 대한 이해를 기를 수 있습니다.,https://www.inflearn.comhttps://www.inflearn.com/course/스크래치-scratch?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/scratch001.jpg?w=420
여러가지 개발자 도구 사용법,생활코딩에서 소개하는 여러가지 개발자도구의 사용법입니다.,https://www.inflearn.comhttps://www.inflearn.com/course/여러가지-개발자-도구-사용법?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/develop002.jpg?w=420
기본을 확실히!! HTML의 모든 것,생활코딩 이고잉님의 새로운 HTML 수업입니다.,https://www.inflearn.comhttps://www.inflearn.com/course/html-기본?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/html001.jpg?w=420
생활코딩 - jQuery,생활코딩의 콘텐츠를 원저작자의 협의를 통해 수강이 편하도록 인프런에 옮긴 강좌입니다.생활코딩 http://opentutorials.org 에 감사의 뜻을 전합니다.,https://www.inflearn.comhttps://www.inflearn.com/course/생활코딩-jquery-강좌?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/wp-content/uploads/jq.png?w=420
정보처리기사 자격증 대비 교육(필기),NCS개정 정보처리기사 필기 합격을 위한 핵심요약 특강으로 CBT 필기시험과 필답형 실기시험을 효율적으로 학습 할수 있습니다.,https://www.inflearn.comhttps://www.inflearn.com/course/정보처리기사-자격증대비-교육-필기?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/public/courses/334535/cover/23b2d4a6-9274-4e1e-9b0c-c0c4c9d482a0/334535.jpg?w=420
인공지능 코딩을  위한 엔트리,"블록 코딩 엔트리를 활용해 컴퓨팅 사고 및 문제해결력을 키우고, 엔트리 AI 도구를 통해 인공지능 개념을 익히고 간단한 머신러닝 학습을 실습한다.",https://www.inflearn.comhttps://www.inflearn.com/course/인공지능-코딩을-위한-엔트리?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/public/courses/334338/cover/416dc7e3-33d9-4ea0-ad1d-58a44a9ea089/334338.jpg?w=420
자바프로그래밍,자바의 기본 문법과 객체지향프로그램을 학습합니다,https://www.inflearn.comhttps://www.inflearn.com/course/자바-프로그래밍-안동대?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/public/courses/334431/cover/4b4d5b28-fb1b-48c4-8bf2-256828bcdcc0/334431.jpg?w=420
Python with Library,파이썬 언어의 기본 문법을 학습하고 이를 활용한 간단한 로직을 작성하는 연습을 해보고 다양한 라이브러리들을 학습합니다.,https://www.inflearn.comhttps://www.inflearn.com/course/python-library-안동대?attributionToken=ChQxMzM5MjUwODc3MTQ4Njg3MjcwNBANGiNyZWNvbW1lbmRlX3JlY29tbWVuZGVfMTcwMjUyNjQzNDA2NiIXcmVjb21tZW5kZWQtZm9yLXlvdS1jdnIoADossvHREvfx0RK08dES89GEEo_y0RKp8tESjPLREvrx0RK-8tESu_LREq3y0RI,https://cdn.inflearn.com/public/courses/334430/cover/7293f08c-f9f7-4682-81fa-c49b4692ffb0/334430.jpg?w=420
메타버스의 이해와 활용,메타버스의 개념부터 활용까지 한번에 해결 할 수 있습니다. 메타버스 입문자에게 많은 도움이 될 것입니다.,https://www.inflearn.comhttps://www.inflearn.com/course/메타버스-이해-활용?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/334321/cover/545cf56e-723c-4fcf-8d92-95c26beb0103/334321.jpg?w=420
인공지능과 앱인벤터,이 강의를 통해 인공지능에 대해 이해하고 앱인벤터 프로그래밍을 학습하여 인공지능 기술을 이용한 스마트폰 앱을 만들 수 있을 것으로 예상합니다.,https://www.inflearn.comhttps://www.inflearn.com/course/인공지능-앱인벤터-국립안동대학교?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/334323/cover/ae62de0f-0b8c-4335-88b5-1974c89288ac/334323.jpg?w=420
누구나 쉽게 배우는 C 프로그래밍,"이 강의를 통해 C언어의 기본 문법을 배울 수 있습니다.
강사: 정은미 교수(국립안동대학교 SW융합교육원)",https://www.inflearn.comhttps://www.inflearn.com/course/누구나-쉽게-c-프로그래밍?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/334317/cover/aafa4045-d00e-4d79-a90f-30a060fa12eb/334317.jpg?w=420
일잘러가 알아야 할 AI 비즈니스 이야기,"AI가 대세라는데 , 나의 일에 유용한 정보만 골라볼 수 없을까?
엔지니어, 전략기획, 마케터, 경영진 입장에서 AI 에 대한 다양한 인사이트를 얻어갈 수 있는 이야기를 준비했습니다.",https://www.inflearn.comhttps://www.inflearn.com/course/ai-비즈니스-이야기?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/331190/cover/1be77c67-880d-43e2-bf63-aa61129cad76/일잘러가 알아야 할 AI 이야기1.png?w=420
무엇이든 SWIFT로 만들어보세요,"‘스위프트'로 마스터하는 iOS 프로그래밍!
스위프트를 활용해 앱을 만드는데 필요한 모든 내용을 다룹니다.  초보자도 실습을 잘 따라올 수 있도록 예제를 통해 계산기, 다이어리 앱을 만드는 내용으로 구성하였습니다.",https://www.inflearn.comhttps://www.inflearn.com/course/무엇이든-스위프트-만들어보세요?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/331237/cover/2297a56b-f980-497a-ac73-fd2982b7d3e7/swift1.png?w=420
Start Programming!,"프로그래밍 개념 이해, 이제 선택이 아닌 필수!
갑자기 진행하게 된 개발자와의 협업이 당황스러우신가요?
개발자로 커리어를 시작하고 싶으신가요?
비전공자로 어렵게만 느껴졌던 프로그래밍! 개념부터 기초 실습까지 함께해요",https://www.inflearn.comhttps://www.inflearn.com/course/스타트-프로그래밍?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/331184/cover/fca97383-e051-4297-80ae-5b12b837db59/start1.png?w=420
블록체인이 미래다,"관심은 가지만 용어가 어려워 이해하기 힘든 블록체인, 코인, NFT!                                                                                           이미 현실에 녹아들고 있는 블록체인에 대해 기본 개념부터 하나씩 알려드려요:)",https://www.inflearn.comhttps://www.inflearn.com/course/블록체인-미래다?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/331182/cover/d04628d5-998c-4cce-8922-6623182c5aae/blockchain.png?w=420
비전공자를 위한 컴퓨터 구조,SW 개발자가 알아야 할 컴퓨터 구조와 동작 원리의 핵심을 그림으로 이해하기 쉽게 알려드립니다.,https://www.inflearn.comhttps://www.inflearn.com/course/그림으로-이해하는-컴퓨터구조?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/331025/cover/b7ef232e-3373-4ba0-b3a9-01ed549a1801/331025-eng.png?w=420
세상을 바꿀 Web3 개발자 시리즈 2 (프로젝트 만들기),블록체인 Web3 개발 프로젝트 과정입니다. 시리즈 1편을 통해 기초를 수강하고 배우시면 좋습니다.,https://www.inflearn.comhttps://www.inflearn.com/course/웹3-개발자-블록체인-2?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330255/cover/f65ca1e5-3c31-43b8-8c24-7baa1d59db15/330255-eng.png?w=420
Do it! 알고리즘 코딩테스트 with Python,"IT기업 코딩테스트 대비를 위한 
[자료구조 및 알고리즘 핵심이론 & 관련 실전 문제 풀이 강의] 입니다.  - Python 편 -",https://www.inflearn.comhttps://www.inflearn.com/course/두잇-알고리즘-코딩테스트-파이썬?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330467/cover/fd22ebe3-d375-4650-aa6b-e92e57e4ac1b/330467-eng.png?w=420
[플러터 상태관리] Bloc 마스터 코스 기초부터 응용까지!,이 영상 시리즈에서 Bloc에 대해 최대한 이해가 될 수 있도록 설명 및 예제소스가 포함되어있습니다.,https://www.inflearn.comhttps://www.inflearn.com/course/플러터-상태관리-블락-마스터코스?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330400/cover/429fd761-1a91-43b2-90fe-26f1be5956d4/330400-eng.png?w=420
메린이가 좋아하는 랜덤게임 만들기,"전공자, 비전공자 모두를 위한 MapleStory Worlds 강의입니다.",https://www.inflearn.comhttps://www.inflearn.com/course/maplestory-worlds-윤농?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330393/cover/485416e3-cb3b-4702-90d0-334f78aa13ea/330393-eng.png?w=420
MapleStory Worlds로 탕탕특공대 만들기,넥슨의 메타버스 플랫폼 MapleStory Worlds을 활용하여 탕탕특공대와 같은 형태의 게임을 제작합니다.,https://www.inflearn.comhttps://www.inflearn.com/course/maplestory-worlds-codingoh?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330392/cover/81109c3c-2486-4344-981f-f6e669edf7eb/330392-eng.png?w=420
2023 정보처리기사 필기,"정보처리기사 필기 합격을 위해 모든것을 준비했습니다.
단 30시간의 투자로 여러분들은 정보처리기사필기를 합격할 수 있습니다.",https://www.inflearn.comhttps://www.inflearn.com/course/정보처리기사-필기-2023?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330258/cover/458c7c05-9a02-40be-a3c4-343a899f9045/330258-eng.png?w=420
2023 컴퓨터활용능력1급 실기 기출문제풀이,"20년 경력의 왕두목 샘이 진행하는 컴퓨터활용능력1급 기출 풀이 강의!
컴활1급 합격까지 왕두목 샘과 함께 해보세요!",https://www.inflearn.comhttps://www.inflearn.com/course/컴퓨터활용능력-1급-실기-기출?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330262/cover/e138128a-5f22-4d9f-9111-a4c6f9349ee6/330262-eng.png?w=420
언리얼 엔진 5 FPS 게임 만들기,이번 강좌는 간단한 게임부터 3단계 업그레이드 해가며 FPS 게임을 만들게 됩니다. 블루프린트 프로그래밍에 집중해서 공부할 수 있도록 구성했습니다.,https://www.inflearn.comhttps://www.inflearn.com/course/언리얼-5-fps-게임-만들기?attributionToken=ChMxNzI2NjA0MzgwODE5MjMzMTY3EA0aI3JlY29tbWVuZGVfcmVjb21tZW5kZV8xNzAyNTI2NDM0MDY2IhdyZWNvbW1lbmRlZC1mb3IteW91LWN2cigAOiyy8dEStPHREo_y0RLz0YQS9_HREr7y0RKM8tES-vHREq3y0RKp8tESu_LREg,https://cdn.inflearn.com/public/courses/330227/cover/aff9e730-9a97-40db-b84c-bc3d2e9b60b3/330227-eng.png?w=420
